Urun_Ad,Marka,Seri,Urun_URL,SSD,Islemci_Turu,Islemci_Nesli,Islemci_Modeli,Islemci_Cekirdek_Sayisi,Islemci_Hizi,Ekran_Kart,Ekran_Karti_Modeli,Ekran_Karti_Tipi,Ekran_Karti_Hafizasi,RAM,RAM_Frekans,Ram_Turu,Cozunurluk_Format,Ekran_Boyutu,Ekran_Cozunurlugu,Ekran_Yenileme_Hizi,Panel_Tipi,Isletim_Sistemi,Agirlik,Pil_Gucu,Fiyat,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"Acer Nitro 5 AN515-58-73BD NH.QLZEY.008 i7-12650H 16 GB 512 GB SSD RTX4050 15.6"" Full HD Gaming Laptop",Acer,Acer Nitro 5,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-acer-nitro-5-an515-58-73bd-nh-qlzey-008-i7-12650h-16-gb-512-gb-ssd-rtx4050-15-6-full-hd-notebook-fiyati,323193918.html",512 GB,Intel Core i7,,i7-12650H,10.0,3.50 GHz,NVIDIA,RTX 4050,Harici,6 GB,16 GB,3200 MHz,DDR5,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS,Free Dos,2.5,59 Wh,38.989,2.411358,6.096531,8.070821,0.0,3.9857767,6.0267897,0.0,9.785618,6.045388,2.8553557,5.550189,7.6064544,8.887108,4.5133758,8.067636,6.0866756,8.921339,5.537867,7.127141,0.24391872,5.915811,2.420195,11.733866,5.0692344,5.5807443,7.5227327,13.64178,4.814557,6.3535547,8.4657545,6.969744,9.256996
"MSI Thin GF63 12UC-877XTR i5-12450H 16 GB 512 GB SSD RTX3050 15.6"" Full HD Gaming Laptop",MSI,MSI Thin,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-msi-thin-gf63-12uc-877xtr-i5-12450h-16-gb-512-gb-ssd-rtx3050-15-6-full-hd-notebook-fiyati,331595310.html",512 GB,Intel Core i5,12. Nesil,i5-12450H,,,NVIDIA,RTX 3050,Harici,4 GB,16 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS,Free Dos,2.35,60 Wh,32.998,4.9246645,3.531505,13.069031,0.0,2.801054,1.7240857,0.0,7.6051903,4.8516016,1.704327,9.74069,6.354377,10.046454,5.3910666,0.0,5.0092916,6.572037,4.240625,6.5923576,3.1407251,7.590915,8.087974,8.440544,2.7457464,5.8240914,3.925795,9.709817,6.884661,11.144916,6.5063167,2.6509824,5.4962287
"Asus Rog Strix G16 G614JU-N3194W i7-13650HX 16 GB 512 GB SSD RTX4050 16"" WUXGA Gaming Laptop",Asus,Asus Rog,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-asus-rog-strix-g16-g614ju-n3194w-i7-13650hx-16-gb-512-gb-ssd-rtx4050-16-wuxga-notebook-fiyati,379400818.html",512 GB,Intel Core i7,13. Nesil,i7-13650HX,14.0,3.60 GHz,NVIDIA,RTX 4050,Harici,6 GB,16 GB,3200 MHz,DDR5,WUXGA,16 inç,1920x1200 px,165 Hz,IPS,Windows 11 Home,2.5,90 Wh,60.564,8.965594,5.403137,6.731564,0.0,10.475611,9.611907,0.0,11.581189,1.9884944,7.133402,2.4540718,4.5131426,6.053181,7.6742024,9.566721,7.6560354,15.536063,2.6850457,9.758975,3.7600193,1.430554,4.061683,3.2776675,6.8622723,8.912676,9.399953,7.6483874,1.996653,6.965442,5.1470795,5.494889,10.863132
"Casper Excalibur G870.1342-EXB0X-B i5-13420H 64 GB 2 TB SSD RTX4060 15.6"" Full HD Gaming Laptop",Casper,Casper Excalibur,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-casper-excalibur-g870-1342-exb0x-b-i5-13420h-64-gb-2-tb-ssd-rtx4060-15-6-full-hd-notebook-fiyati,384010405.html",2 TB,Intel Core i5,13. Nesil,i5-13420H,8.0,3.40 GHz,NVIDIA,RTX 4060,Harici,8 GB,64 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS,Free Dos,2.5,61 Wh,45.899,10.180673,6.900373,17.842813,0.0,3.9943178,0.0,0.0,7.486951,4.7893095,4.3765845,7.03132,7.984926,12.289201,5.20123,0.21736449,6.4609137,17.424463,4.27572,3.8483825,3.4733167,7.1673503,9.590494,3.7354999,8.216775,6.385002,6.101508,11.135264,3.9754324,7.971851,6.2896748,4.539037,2.99465
"Casper Excalibur G870.1245-DFB0X-B i5-12450H 32 GB 1 TB SSD RTX4060 15.6"" Full HD Gaming Laptop",Casper,Casper Excalibur,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-casper-excalibur-g870-1245-dfb0x-b-i5-12450h-32-gb-1-tb-ssd-rtx4060-15-6-full-hd-notebook-fiyati,444883796.html",1 TB,Intel Core i5,12. Nesil,i5-12450H,8.0,3.3 GHz,NVIDIA,RTX 4060,Harici,8 GB,32 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS,Free Dos,2.5,61 Wh,41.999,6.136788,9.14632,16.540348,0.0,1.5982451,0.76905453,0.0,8.105194,5.5342264,2.2633927,5.826907,11.371838,8.503802,4.876971,0.221893,6.8666606,14.273431,5.7001195,3.834111,4.9113827,7.600257,13.925708,7.349463,5.8513412,7.80964,1.7004286,10.431685,2.9726825,10.437598,7.995779,2.5098977,2.2231727
"MSI Cyborg 15 A12VE-216XTR i7-12650H 16 GB 1 TB SSD RTX4050 15.6"" Full HD Gaming Laptop",MSI,MSI Cyborg 15,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-msi-cyborg-15-a12ve-216xtr-i7-12650h-16-gb-1-tb-ssd-rtx4050-15-6-full-hd-notebook-fiyati,457243317.html",1 TB,Intel Core i7,12. Nesil,i7-12650H,10.0,3.50 GHz,NVIDIA,RTX 4050,Harici,6 GB,16 GB,4800 MHz,DDR5,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS Level,Free Dos,1.98,53.50 Wh,63.999,2.2358189,4.274972,9.262177,0.0,4.1238213,7.8899384,0.0,10.043213,4.644294,5.1467433,1.2384127,10.330271,5.0840273,3.3790064,6.201309,6.501158,9.744838,7.9977098,9.470532,5.8716016,4.9865956,4.7814927,9.451547,5.177056,4.932255,2.645419,12.875877,7.0702705,10.274711,12.616232,2.1449115,8.249627
"HP Victus 15-FA1008NT 7N9S2EA i5-13500H 16 GB 512 GB SSD RTX3050 15.6"" Full HD Gaming Laptop",HP,HP Victus,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-hp-victus-15-fa1008nt-i5-13500h-16-gb-512-gb-ssd-rtx3050-15-6-full-hd-notebook-fiyati,503625719.html",512 GB,Intel Core i5,13. Nesil,i5-13500H,12.0,3.50 GHz,NVIDIA,RTX 3050,Harici,6 GB,16 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS,Windows 11 Home,2.35,70 Wh,41.728,7.928245,8.403221,6.198755,0.0,7.979141,6.4322352,0.0,5.7570786,6.16495,0.13232312,8.147742,5.2567997,9.590305,4.609099,4.094175,6.158681,7.8478546,4.777757,7.0514755,0.0,6.167012,6.3375564,9.59543,3.763918,4.3539977,6.955746,9.227151,6.2902756,13.622462,5.9211736,3.4121983,0.66726476
"Asus TUF Gaming F15 FX507VU-LP259 i7-13620H 16 GB 512 GB SSD RTX4050 15.6"" Full HD Gaming Laptop",Asus,Asus TUF Gaming,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-asus-tuf-gaming-f15-fx507vu-lp259-i7-13620h-16-gb-512-gb-ssd-rtx4050-15-6-full-hd-notebook-fiyati,604102112.html",512 GB,Intel Core i7,13. Nesil,i7-13620H,10.0,3.60 GHz,NVIDIA,RTX 4050,Harici,6 GB,16 GB,4800 MHz,DDR5,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS Level,Free Dos,2.2,90 Wh,54.149,6.5602713,3.4415112,10.086785,0.0,8.441056,8.815913,0.0,11.721101,2.317564,7.2110434,1.7873241,9.446343,5.8645754,3.6919358,6.8572016,8.927071,12.374896,6.882354,12.477279,4.8086867,2.4116657,1.6309597,6.655086,9.498617,8.22743,5.355462,12.439447,3.4944108,10.792809,10.528943,2.054208,10.559419
"Monster Tulpar T5 V23.4.4 i7-12700H 16 GB 1 TB SSD RTX4060 15.6"" FreeDOS Full HD Gaming Laptop",Monster,Monster Tulpar T5,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-monster-tulpar-t5-v23-4-4-i7-12700h-16-gb-1-tb-ssd-rtx4060-15-6-full-hd-notebook-fiyati,637441456.html",1 TB,Intel Core i7,12. Nesil,i7-12700H,14.0,3.50 GHz,NVIDIA,RTX 4060,Harici,8 GB,16 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS,Free Dos,2.35,54 Wh,50.799,4.047914,5.5077653,3.1170664,0.0,7.223109,2.0862617,0.0,6.569591,5.3285904,0.07725753,5.565686,9.097556,12.56358,5.142822,4.2036924,6.6562724,11.97978,5.001416,6.3874793,2.7852218,8.194289,10.025888,11.874057,5.1976843,3.5129156,4.2680144,14.05928,5.2873707,12.532601,8.998169,3.2558966,7.1329665
"Monster Abra A5 V21.3.5 i7-12700H 32 GB 1 TB SSD RTX2050 15.6"" Full HD Gaming Laptop",Monster,Monster Abra A5,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-monster-abra-a5-v21-3-5-i7-12700h-32-gb-1-tb-ssd-rtx2050-15-6-full-hd-notebook-fiyati,637507364.html",1 TB,Intel Core i7,12. Nesil,i7-12700H,14.0,3.50 GHz,NVIDIA,RTX 2050,Harici,4 GB,32 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS,Windows 11 Home,1.99,54 Wh,36.599,5.71532,1.2424219,2.2772653,0.0,5.064286,4.819707,0.0,6.495462,6.935033,0.68786883,7.262881,8.352867,12.217537,6.0043077,6.058047,5.518955,11.336488,4.7492547,6.660103,1.908432,4.130499,13.47522,11.91227,3.713963,2.5823808,0.7193997,15.023133,4.95092,9.256593,6.315682,0.80299014,4.379694
"HP Omen 14-FB0011NT A23WXEA Ultra 9 185H 32 GB 1 TB SSD RTX4070 14"" Gaming Laptop",HP,HP Omen,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-hp-omen-14-fb0011nt-a23wxea-ultra-9-185h-32-gb-1-tb-ssd-rtx4070-14-gaming-laptop-fiyati,712778874.html",1 TB,Intel Core Ultra 9,,185H,16.0,2.30 GHz,NVIDIA,RTX 4070,Harici,8 GB,32 GB,3200 MHz,LPDDR5x,Full HD,14 inç,2880x1800 px,120 Hz,IPS,Windows 11 Home,2.35,71 Wh,103.137,9.336631,6.5518394,3.487735,0.0,7.0865846,4.7167335,0.0,9.966136,4.757755,6.1762137,3.7529714,4.185332,1.5105612,7.810726,6.12723,5.1086516,10.288115,4.0439706,5.2730246,4.1769476,6.7804523,18.75505,9.25005,0.0,1.559589,4.035663,5.719446,5.6694837,7.018057,3.0479243,10.281628,0.6273104
"Acer Nitro V 15 ANV15-51-5648 NH.QNCEY.003 i5-13420H 8 GB 1 TB SSD RTX3050 15.6"" Full HD Gaming Laptop",Acer,Acer Nitro,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-acer-nitro-v15-anv15-51-5648-nh-qncey-003-i5-13420h-8-gb-1-tb-ssd-rtx3050-15-6-full-hd-gaming-laptop-fiyati,738022869.html",1 TB,Intel Core i5,13. Nesil,i5-13420H,8.0,3.40 GHz,NVIDIA,RTX 3050,Harici,6 GB,8 GB,3200 MHz,DDR5,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS,Windows 11 Home,2.35,57 Wh,32.999,7.723681,8.853073,12.109967,0.0,1.0283872,7.321677,0.0,6.6804824,4.5222807,2.7943757,8.956122,9.633732,9.294391,4.588928,7.2996397,5.2441087,14.0509,5.807242,9.430783,2.6233537,1.5111525,5.2976313,8.715074,4.982898,6.3640738,3.3957691,9.464532,1.9675626,8.736053,4.3676825,2.7107868,1.3817226
"Lenovo Legion Pro 7 16IRX9H 83DE002XTR i9-14900HX 32 GB 1 TB SSD RTX4090 16"" WQXGA Gaming Laptop",Lenovo,Lenovo Legion Pro,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-lenovo-legion-pro-7-16irx9h-83de002xtr-i9-14900hx-32-gb-1-tb-ssd-rtx4090-16-wqxga-gaming-laptop-fiyati,753142836.html",1 TB,Intel Core i9,14. Nesil,i9-14900HX,24.0,2.20 GHz,NVIDIA,RTX 4090,Harici,16 GB,32 GB,5600 MHz,DDR5,WQXGA,16 inç,2560x1600 px,240 Hz,IPS,Free Dos,2.35,99.90 Wh,135.999,6.6782184,8.050578,13.136016,0.0,4.048395,3.8276677,0.0,8.727442,0.0,9.905903,5.1171284,9.337728,5.5505905,11.854421,5.752258,0.0,16.998049,2.9337373,3.7761507,5.347517,3.7970395,16.76108,9.172921,5.1435995,3.7464676,0.8511408,0.0,3.0752666,5.612627,5.571772,4.5863442,9.9041395
"Monster Tulpar T6 V3.1.4 i7-13700HX 16 GB 1 TB SSD RT4060 16"" FreeDos WUXGA Gaming Laptop",Monster,Monster Tulpar T6,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-monster-tulpar-t6-v3-1-4-i7-13700hx-16-gb-1-tb-ssd-rt4060-16-freedos-wuxga-gaming-laptop-fiyati,847635180.html",1 TB,Intel Core i7,13. Nesil,i7-13700HX,16.0,3.70 GHz,NVIDIA,RTX 4060,Harici,8 GB,16 GB,4800 MHz,DDR5,WUXGA,16 inç,1920x1200 px,165 Hz,IPS,Free Dos,2.35,54 Wh,53.199,9.684163,8.9471445,0.2451956,0.0,9.9659815,5.195637,0.0,4.6923127,0.0,6.5460634,4.254497,8.81855,6.6416636,5.2328825,7.682648,3.6791422,19.437407,0.43690166,8.064933,2.9025729,5.660959,7.4972496,8.676164,8.602738,3.059855,8.813972,5.5768313,3.0433455,11.342036,5.1569204,5.5639825,11.717153
"Lenovo Legion 9 16IRX9 83G0002VTR i9-14900HX 64 GB 2 TB SSD RTX4090 16"" Gaming Laptop",Lenovo,Lenovo Legion,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-lenovo-legion-9-16irx9-83g0002vtr-i9-14900hx-64-gb-2-tb-ssd-rtx4090-16-gaming-laptop-fiyati,856367475.html",2 TB,Intel Core i9,14. Nesil,i9-14900HX,24.0,2.20 GHz,NVIDIA,RTX 4090,Harici,16 GB,64 GB,5600 MHz,DDR5,Full HD,16 inç,3200x2000 px,165 Hz,IPS,Free Dos,2.6,99.90 Wh,214.999,8.813932,4.294948,17.828178,0.0,4.0314107,0.02051016,0.0,11.536925,0.0,8.112657,4.5523787,4.4563875,6.8188767,11.457659,2.5594974,0.4918742,14.582811,1.8386955,5.028596,2.357169,4.059247,10.670703,7.472122,6.570146,5.485279,4.454302,1.0416842,3.8134136,3.8611972,3.5976636,6.1633496,13.225649
"Casper Excalibur G870.1362-EXA0X-B i7-13620H 64 GB 2 TB SSD RTX4050 15.6"" Full HD Gaming Laptop",Casper,Casper Excalibur,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-casper-excalibur-g870-1362-exa0x-b-i7-13620h-64-gb-2-tb-ssd-rtx4050-15-6-full-hd-gaming-laptop-fiyati,947763898.html",2 TB,Intel Core i7,13. Nesil,i7-13620H,10.0,3.60 GHz,NVIDIA,RTX 4050,Harici,6 GB,64 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS,Free Dos,2.5,60 Wh,47.699,7.49403,2.0815728,14.587267,0.0,1.9382969,2.7763333,0.0,5.6564765,5.4617624,5.785054,4.7455306,5.391094,12.065753,6.1012855,5.831131,6.056166,14.393278,4.3882146,6.465851,0.0,5.188769,9.059774,4.301924,8.481446,7.3099885,4.9002132,16.54587,2.9554896,6.9470296,9.023273,2.0383415,10.96836
"Casper Excalibur G770.1270-DVJ0X-B i7-12700H 32 GB 500 GB SSD RTX3050 15.6"" Full HD Gaming Laptop",Casper,Casper Excalibur,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-casper-excalibur-g770-1270-dvj0x-b-intel-12-nesil-i7-12700h-32gb-ram-500gb-nvme-ssd-4gb-rtx3050-freedos-fiyati,1947782519.html",500 GB,Intel Core i7,12. Nesil,i7-12700H,14.0,3.50 GHz,NVIDIA,RTX 3050,Harici,4 GB,32 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS,Free Dos,2.1,52 Wh,33.207,7.4039063,0.64068514,8.082321,0.0,5.5571065,0.959476,0.0,5.1507893,8.800425,2.1848192,3.2473094,7.7892146,12.082247,3.1090045,5.712348,6.2461214,8.515458,8.218502,3.1725864,1.2052221,6.3583956,13.080454,10.760091,7.8320456,4.154202,0.77701104,16.621143,3.8019884,10.709775,7.984307,0.8438482,4.055128
"MSI Vector 17 HX A14VGG-229TR i9-14900HX 32 GB 2 TB SSD RTX4070 17"" Gaming Laptop",MSI,MSI Vector,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-msi-vector-17-hx-a14vgg-229tr-i9-14900hx-32-gb-2-tb-ssd-rtx4070-17-notebook-fiyati,492920708.html",2 TB,Intel Core i9,14. Nesil,i9-14900HX,,,NVIDIA,RTX 4070,Harici,8 GB,32 GB,3200 MHz,DDR4,Full HD,17 inç,1920x1080 px,144 Hz,IPS,Windows 11 Home,2.35,60 Wh,148.499,7.6677585,0.0,12.899405,0.0,2.021377,0.0,0.0,9.819614,2.4232178,5.5021667,7.897829,4.473296,9.170314,9.180846,0.0,3.870939,12.91715,0.26703125,6.9994874,4.4181137,4.6740093,17.372606,3.6754346,2.1129262,4.985836,3.645778,10.661545,4.5397143,4.9220586,3.8981493,4.060399,5.5233326
"Monster Abra A7 V13.3.4 i7-11800H 32 GB 1 TB SSD RTX3050TI 17.3"" Full HD Gaming Laptop",Monster,Monster Abra A7,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-monster-abra-a7-v13-3-4-i7-11800h-32-gb-1-tb-ssd-rtx3050ti-17-3-full-hd-notebook-fiyati,180200435.html",1 TB,Intel Core i7,11. Nesil,i7-11800H,8.0,2.30 GHz,NVIDIA,RTX 3050 TI,Harici,4 GB,32 GB,3200 MHz,DDR4,Full HD,17.3 inç,1920x1080 px,144 Hz,IPS,Free Dos,2.5,41 Wh,44.399,4.431366,3.3439581,1.3538458,0.0,4.7105737,4.0427394,0.0,3.2337918,4.992881,6.6601996,6.5609426,8.751251,8.641048,3.7545598,8.225116,3.3767076,11.882756,3.3710258,3.1199558,3.6128736,5.8161707,12.118143,9.250575,5.9830575,0.5049459,4.603877,12.914115,5.0656457,7.115108,7.5425286,4.439461,6.173293
"Casper Excalibur G911.1490-EX90X-D i9-14900HX 64 GB 2 TB SSD RTX4090 16"" QHD Gaming Laptop",Casper,Casper Excalibur,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-casper-excalibur-g911-1490-ex90x-d-i9-14900hx-64-gb-2-tb-ssd-rtx4090-16-qhd-notebook-fiyati,558042411.html",2 TB,Intel Core i9,14. Nesil,i9-14900HX,24.0,4.10 GHz,NVIDIA,RTX 4090,Harici,16 GB,64 GB,4800 MHz,DDR5,QHD,16 inç,2560x1440 px,144 Hz,IPS,Free Dos,2.5,64 Wh,125.663,15.893497,3.356019,18.815584,0.0,5.5075965,0.8334309,0.0,8.97713,0.0,9.9056,1.0445776,5.4017687,4.727858,6.087668,2.2630663,2.6724634,15.535053,4.0691,4.3645,0.6076428,6.2582126,10.850062,6.190315,11.580532,4.437153,2.2640967,6.03645,2.8354666,5.5482945,5.1012893,4.9073563,9.296274
Casper Excalibur G870.1342-BVA0X-B i5-13420H 16 GB 500 GB SSD RTX4050 15.6 Full HD Gaming Laptop,Casper,Casper Excalibur,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-casper-excalibur-g870-1342-bva0x-b-i5-13420h-16-gb-500-gb-ssd-rtx4050-15-6-full-hd-notebook-fiyati,591822067.html",500 GB,Intel Core i5,13. Nesil,i5-13420H,8.0,3.40 GHz,NVIDIA,RTX 4050,Harici,6 GB,16 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS,Free Dos,2.5,61 Wh,36.365,9.491871,8.734225,18.078554,0.0,4.4376993,4.882426,0.0,6.060601,7.2531395,3.8012097,6.1214814,7.1284013,10.432034,5.3650084,4.909836,6.6221013,15.540269,7.3445187,4.354181,0.71462184,6.013998,7.049568,2.3445373,6.918422,8.200129,5.5277658,11.325463,5.7425823,9.638873,9.647553,2.0609598,2.3999577
"Asus TUF Gaming F15 FX507VV-LP242W i7-13620H 16 GB 512 GB SSD RTX4060 15.6"" Full HD Gaming Laptop",Asus,Asus TUF Gaming,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-asus-tuf-gaming-f15-fx507vv-lp242w-i7-13620h-16-gb-512-gb-ssd-rtx4060-15-6-full-hd-gaming-laptop-fiyati,714392913.html",512 GB,Intel Core i7,13. Nesil,i7-13620H,10.0,3.60 GHz,NVIDIA,RTX 4060,Harici,8 GB,16 GB,4800 MHz,DDR5,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS Level,Windows 11 Home,2.2,90 Wh,55.137,9.103631,3.1299078,7.131178,0.0,8.830425,6.19527,0.0,12.147263,0.31981033,6.1381855,3.3759103,9.823383,5.8226056,3.9476995,2.9405506,10.521632,14.075055,4.438891,15.748,7.2783155,2.7273552,4.884872,5.8212285,8.073846,8.16946,4.9719567,11.3887415,2.8832328,12.890811,7.569743,2.505105,7.9990273
"Casper Excalibur G920.1490-EN80H-E i9-14900HX 64 GB 4 TB SSD RTX5080 16"" WQXGA Gaming Laptop",Casper,Casper Excalibur,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-casper-excalibur-g920-1490-en80h-e-i9-14900hx-64-gb-4-tb-ssd-rtx5080-16-wqxga-gaming-laptop-fiyati,980542821.html",4 TB,Intel Core i9,14. Nesil,i9-14900HX,24.0,2.20 GHz,NVIDIA,RTX 5080,Harici,16 GB,64 GB,5600 MHz,DDR5,WQXGA,16 inç,2560x1600 px,300 Hz,IPS,Windows 11 Professional,2.8,63.05 Wh,136.135,9.4901705,5.720925,18.125404,0.0,1.5987589,1.2719395,0.0,9.785461,2.3616626,11.245576,1.343381,2.7470427,4.311374,11.380311,4.798108,0.9256511,10.630698,2.631202,3.8492517,2.9181576,6.03959,15.312044,7.8697786,7.699618,4.771359,2.4919264,2.4956033,0.8822406,0.8398376,4.0661483,8.341057,11.451968
"Izoly Eye X i5-10400F 8 GB 256 GB SSD RX550 24"" Masaüstü Oyun Bilgisayarı",Izoly,Izoly Eye,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-izoly-eye-x-i5-10400f-8gb-256gb-m2-4gb-rx550-24-oyun-bilgisayari-fiyati,1314052634.html",256 GB,Intel Core i5,10. Nesil,i5-10400F,,2.90 GHz,AMD,RX 550,Harici,4 GB,8 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS,Free Dos,2.35,60 Wh,14.593,5.8573723,2.4665725,13.08291,0.0,1.7139862,2.740714,0.0,5.1089215,5.865438,4.7565784,11.507731,8.151421,8.424426,3.3644433,3.7836092,3.1506355,6.9925227,5.5577393,2.9830103,1.625351,4.094219,10.778238,11.030267,6.558811,2.9610145,2.127522,8.962544,3.4182396,7.615158,3.3362029,2.6384938,3.1066663
"Acer Nitro 5 AN515-46-R22Y NH.QGXEY.001 Ryzen 5 6600H 8 GB 512 GB SSD RTX3050 15.6"" Full HD Gaming Laptop",Acer,Acer Nitro 5,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-acer-nitro-5-an515-46-amd-ryzen-5-6600h-8-gb-512-gb-ssd-rtx-3050-freedos-15-6-fhd-tasinabilir-bilgisayar-nh-qgxey-001-fiyati,2081128837.html",512 GB,AMD Ryzen 5,,6600H,6.0,3.3 GHz,NVIDIA,RTX 3050,Harici,4 GB,8 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS,Free Dos,2.35,57.50 Wh,38.499,7.3218217,3.9385798,12.184866,0.0,3.9997628,0.0,0.0,11.674884,6.211928,1.3696997,8.930211,7.3859787,8.4064045,3.3545828,2.4639554,5.9553237,5.8857136,5.8144064,4.6547866,0.0,7.722941,6.2452745,14.824717,5.0922084,5.764316,5.3857236,11.432303,3.6965482,6.1971974,2.273667,8.095825,6.0443873
"Monster Abra A5 V20.2 i5-13500H 16 GB 500 GB SSD RTX4050 15.6"" FreeDOS Full HD Gaming Laptop",Monster,Monster Abra A5,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-monster-abra-a5-v20-2-i5-13500h-16-gb-500-gb-ssd-rtx4050-15-6-full-hd-notebook-fiyati,121881348.html",500 GB,Intel Core i5,13. Nesil,i5-13500H,12.0,3.50 GHz,NVIDIA,RTX 4050,Harici,6 GB,16 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS,Free Dos,2.0,62.32 Wh,40.099,5.9030704,7.9588966,7.4978747,0.0,8.948097,6.549029,0.0,6.443362,7.403376,0.0,5.6249127,6.6528316,11.408116,5.7515526,6.118639,6.1074114,12.574691,5.4725394,3.8300927,0.0,3.546994,5.0860267,6.552576,4.8358707,4.780155,6.538275,10.602705,6.649641,10.024547,8.7038765,1.0056198,1.2948413
"Monster Abra A5 V20.3.5 i7-13700H 32 GB 1 TB SSD RTX4050 15.6"" W11H Full HD Gaming Laptop",Monster,Monster Abra A5,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-monster-abra-a5-v20-3-5-i7-13700h-32-gb-1-tb-ssd-rtx4050-15-6-full-hd-notebook-fiyati,121882131.html",1 TB,Intel Core i7,13. Nesil,i7-13700H,14.0,3.70 GHz,NVIDIA,RTX 4050,Harici,6 GB,32 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS,Windows 11 Home,2.0,62.32 Wh,52.099,5.0488763,6.167735,3.7720723,0.0,6.0491824,8.81736,0.0,4.8859982,6.5583687,2.7533073,7.233827,9.0358925,11.32981,6.392718,8.941614,5.765823,15.360989,3.2691274,6.5253997,1.0736256,1.1520652,8.926173,5.8077927,5.170669,4.9794865,5.2882686,13.795759,4.2432175,8.04052,7.8308945,0.97184527,2.0185792
"Monster Abra A5 V20.3.4 i7-13700H 16 GB 1 TB SSD RTX4050 15.6"" FreeDOS Full HD Gaming Laptop",Monster,Monster Abra A5,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-monster-abra-a5-v20-3-4-i7-13700h-16-gb-1-tb-ssd-rtx-4050-15-6-full-hd-notebook-fiyati,122246554.html",1 TB,Intel Core i7,13. Nesil,i7-13700H,14.0,3.70 GHz,NVIDIA,RTX 4050,Harici,6 GB,16 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS,Free Dos,2.35,62.32 Wh,43.646,4.2460027,7.710049,5.075371,0.0,8.371621,7.368905,0.0,5.28591,6.169645,3.1814284,6.049532,8.7629,11.765344,5.661331,8.392833,5.5293274,14.529187,4.500298,4.5219793,1.3413453,4.371007,5.5988545,6.087667,6.092959,4.620498,7.173627,12.944589,6.233655,9.716558,10.117601,2.5863307,4.2142963
